date,asin,ads_date_ref,tsales_date_ref,impressions,clicks,ad_spend,units_sold,ad_sales,shippedunits,shippedrevenueamount,Item Name,Collection,Category,Size,Inch,Ad Type,orderedunits,orderedrevenueamount
2024-09-12,B0BRCW2B64,2024-09-12,,202,0,1,0,0,,,"NapQueen Anula Green Tea 12'', Queen",Anula,Mattress,Queen,12 Inch,SD,,
2024-09-14,B0BSLTZV4Z,2024-09-14,,64,0,0,0,0,,,"NapQueen Alpha Bed Frame, Full",Alpha,Bed Frame,Full,14 Inch,SD,,
2024-09-09,B0BSLTZV4Z,2024-09-09,,57,0,0,0,0,,,"NapQueen Alpha Bed Frame, Full",Alpha,Bed Frame,Full,14 Inch,SD,,
2024-09-19,B0BSLTZV4Z,2024-09-19,,20,0,0,0,0,,,"NapQueen Alpha Bed Frame, Full",Alpha,Bed Frame,Full,14 Inch,SD,,
2024-10-03,B0BSLTZV4Z,2024-10-03,,19,0,0,0,0,,,"NapQueen Alpha Bed Frame, Full",Alpha,Bed Frame,Full,14 Inch,SD,,
2024-10-09,B0BSLTZV4Z,2024-10-09,,131,0,0,0,0,,,"NapQueen Alpha Bed Frame, Full",Alpha,Bed Frame,Full,14 Inch,SD,,
2024-10-05,B0BSLTZV4Z,2024-10-05,,25,0,0,0,0,,,"NapQueen Alpha Bed Frame, Full",Alpha,Bed Frame,Full,14 Inch,SD,,
2024-10-04,B0BSLTZV4Z,2024-10-04,,18,0,0,0,0,,,"NapQueen Alpha Bed Frame, Full",Alpha,Bed Frame,Full,14 Inch,SD,,
2024-10-08,B0BSLTZV4Z,2024-10-08,,15,0,0,0,0,,,"NapQueen Alpha Bed Frame, Full",Alpha,Bed Frame,Full,14 Inch,SD,,
2024-09-10,B0BSLTZV4Z,2024-09-10,,11,0,0,0,0,,,"NapQueen Alpha Bed Frame, Full",Alpha,Bed Frame,Full,14 Inch,SD,,
2024-10-01,B0BSLTZV4Z,2024-10-01,,12,0,0,0,0,,,"NapQueen Alpha Bed Frame, Full",Alpha,Bed Frame,Full,14 Inch,SD,,
2024-09-30,B0BSLTZV4Z,2024-09-30,,14,0,0,0,0,,,"NapQueen Alpha Bed Frame, Full",Alpha,Bed Frame,Full,14 Inch,SD,,
2024-10-07,B0BSLTZV4Z,2024-10-07,,45,0,0,0,0,,,"NapQueen Alpha Bed Frame, Full",Alpha,Bed Frame,Full,14 Inch,SD,,
2024-09-29,B0BSLTZV4Z,2024-09-29,,7,0,0,0,0,,,"NapQueen Alpha Bed Frame, Full",Alpha,Bed Frame,Full,14 Inch,SD,,
2024-09-23,B0BSLTZV4Z,2024-09-23,,26,0,0,0,0,,,"NapQueen Alpha Bed Frame, Full",Alpha,Bed Frame,Full,14 Inch,SD,,
2024-09-26,B0BSLTZV4Z,2024-09-26,,34,0,0,0,0,,,"NapQueen Alpha Bed Frame, Full",Alpha,Bed Frame,Full,14 Inch,SD,,
2024-09-18,B0BSLTZV4Z,2024-09-18,,27,0,0,0,0,,,"NapQueen Alpha Bed Frame, Full",Alpha,Bed Frame,Full,14 Inch,SD,,
2024-09-27,B0BSLTZV4Z,2024-09-27,,17,0,0,0,0,,,"NapQueen Alpha Bed Frame, Full",Alpha,Bed Frame,Full,14 Inch,SD,,
2024-10-06,B0BSLTZV4Z,2024-10-06,,22,0,0,0,0,,,"NapQueen Alpha Bed Frame, Full",Alpha,Bed Frame,Full,14 Inch,SD,,
2024-09-11,B0BSLTZV4Z,2024-09-11,,12,0,0,0,0,,,"NapQueen Alpha Bed Frame, Full",Alpha,Bed Frame,Full,14 Inch,SD,,
2024-09-16,B0BSLTZV4Z,2024-09-16,,34,0,0,0,0,,,"NapQueen Alpha Bed Frame, Full",Alpha,Bed Frame,Full,14 Inch,SD,,
2024-10-02,B0BSLTZV4Z,2024-10-02,,7,0,0,0,0,,,"NapQueen Alpha Bed Frame, Full",Alpha,Bed Frame,Full,14 Inch,SD,,
2024-09-21,B0BSLTZV4Z,2024-09-21,,29,0,0,0,0,,,"NapQueen Alpha Bed Frame, Full",Alpha,Bed Frame,Full,14 Inch,SD,,
2024-09-24,B0BSLTZV4Z,2024-09-24,,12,0,0,0,0,,,"NapQueen Alpha Bed Frame, Full",Alpha,Bed Frame,Full,14 Inch,SD,,
2024-09-12,B0BSLVXHYJ,2024-09-12,,15,0,0,0,0,,,"NapQueen Alpha Bed Frame, Queen",Alpha,Bed Frame,Queen,14 Inch,SD,,
2024-09-17,B0C9JLKFPZ,2024-09-17,,271,0,1,0,0,,,"NapQueen Anula Green Tea 8'', Queen",Anula,Mattress,Queen,8 Inch,SD,,
2024-09-17,B0BGDXV7FD,2024-09-17,,360,0,1,0,0,,,"NapQueen 8"" Maxima Hybrid Mattress, Queen, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Queen,8 Inch,SD,,
2024-10-03,B09KSYL73R,2024-10-03,,57,0,0,0,0,,,"NapQueen Elsa 8"" Innerspring Mattress, Twin XL",Innerspring,Mattress,Twin XL,8 Inch,SD,,
2024-10-01,B0BSLTV9FL,2024-10-01,,9,0,0,0,0,,,"NapQueen Alpha Bed Frame, King",Alpha,Bed Frame,King,14 Inch,SD,,
2024-09-18,B0BGDZLDX2,2024-09-18,,20,0,0,0,0,,,"NapQueen 8"" Maxima Hybrid Mattress, Twin-XL, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Twin XL,8 Inch,SD,,
2024-09-25,B0CY5LR4VX,2024-09-25,,47,0,0,0,0,,,NapQueen 14'' Isabella Hybrid Pillow Top Full Mattress,Isabella Pillow Top,Mattress,Full,14 Inch,SD,,
2024-09-22,B0CY5QQ49F,2024-09-22,,486,0,2,0,0,,,NapQueen 14'' Isabella Hybrid Pillow Top King Mattress,Isabella Pillow Top,Mattress,King,14 Inch,SD,,
2024-09-16,B09MR4D874,2024-09-16,,165,0,1,0,0,,,"NapQueen 10"" Bamboo Charcoal Mattress, King",Bamboo Charcoal Mattress,Mattress,King,10 Inch,SD,,
2024-09-22,B0BSLWJKSX,2024-09-22,,16,0,0,0,0,,,"NapQueen Alpha Bed Frame, Twin",Alpha,Bed Frame,Twin,14 Inch,SD,,
2024-10-09,B09KDN7PYR,2024-10-09,,160,0,0,0,0,,,"NapQueen Elizabeth 8"" Gel Memory Foam Mattress, Queen",Elizabeth,Mattress,Queen,8 Inch,SD,,
2024-09-18,B0CY5LR4VX,2024-09-18,,22,0,0,0,0,,,NapQueen 14'' Isabella Hybrid Pillow Top Full Mattress,Isabella Pillow Top,Mattress,Full,14 Inch,SD,,
2024-09-26,B09KTMLQ1N,2024-09-26,,"1,175",0,4,0,0,,,"NapQueen Elsa 8"" Innerspring Mattress, Full",Innerspring,Mattress,Full,8 Inch,SD,,
2024-10-09,B0BSLVXHYJ,2024-10-09,,25,0,0,0,0,,,"NapQueen Alpha Bed Frame, Queen",Alpha,Bed Frame,Queen,14 Inch,SD,,
2024-10-01,B0CY5QQ49F,2024-10-01,,557,0,2,0,0,,,NapQueen 14'' Isabella Hybrid Pillow Top King Mattress,Isabella Pillow Top,Mattress,King,14 Inch,SD,,
2024-09-10,B09KDVXTP4,2024-09-10,,232,0,1,0,0,,,"NapQueen Elizabeth 10"" Gel Memory Foam Mattress, Full",Elizabeth,Mattress,Full,10 Inch,SD,,
2024-09-12,B0C9JLKFPZ,2024-09-12,,101,0,0,0,0,,,"NapQueen Anula Green Tea 8'', Queen",Anula,Mattress,Queen,8 Inch,SD,,
2024-09-12,B0B31VTH56,2024-09-12,,98,0,0,0,0,,,"NapQueen 6"" Bamboo Charcoal Mattress, Twin-XL",Bamboo Charcoal Mattress,Mattress,Twin XL,6 Inch,SD,,
2024-09-30,B0BGDZLDX2,2024-09-30,,21,0,0,0,0,,,"NapQueen 8"" Maxima Hybrid Mattress, Twin-XL, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Twin XL,8 Inch,SD,,
2024-10-03,B0CY5LR4VX,2024-10-03,,38,0,0,0,0,,,NapQueen 14'' Isabella Hybrid Pillow Top Full Mattress,Isabella Pillow Top,Mattress,Full,14 Inch,SD,,
2024-09-12,B0CY5LR4VX,2024-09-12,,95,0,0,0,0,,,NapQueen 14'' Isabella Hybrid Pillow Top Full Mattress,Isabella Pillow Top,Mattress,Full,14 Inch,SD,,
2024-10-09,B09MR5WS3Y,2024-10-09,,218,0,1,0,0,,,"NapQueen 8"" Bamboo Charcoal Mattress, King",Bamboo Charcoal Mattress,Mattress,King,8 Inch,SD,,
2024-09-18,B0BRCXXBG2,2024-09-18,,262,0,1,0,0,,,"NapQueen Anula Green Tea 6'', Full",Anula,Mattress,Full,6 Inch,SD,,
2024-10-08,B0BRCYJ4SR,2024-10-08,,700,0,3,0,0,,,"NapQueen Anula Green Tea 6'', Twin-XL",Anula,Mattress,Twin XL,6 Inch,SD,,
2024-09-20,B09KDZQJ6P,2024-09-20,,530,0,1,0,0,,,"NapQueen Elizabeth 8"" Gel Memory Foam Mattress, Twin",Elizabeth,Mattress,Twin,8 Inch,SD,,
2024-09-30,B0C9JLKFPZ,2024-09-30,,133,0,0,0,0,,,"NapQueen Anula Green Tea 8'', Queen",Anula,Mattress,Queen,8 Inch,SD,,
2024-09-10,B0BRDCJWJC,2024-09-10,,61,0,0,0,0,,,"NapQueen 10"" Maxima Hybrid Mattress, Queen, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Queen,10 Inch,SD,,
2024-09-19,B0CY5QQ49F,2024-09-19,,341,0,1,0,0,,,NapQueen 14'' Isabella Hybrid Pillow Top King Mattress,Isabella Pillow Top,Mattress,King,14 Inch,SD,,
2024-09-18,B0B31VTH56,2024-09-18,,92,0,0,0,0,,,"NapQueen 6"" Bamboo Charcoal Mattress, Twin-XL",Bamboo Charcoal Mattress,Mattress,Twin XL,6 Inch,SD,,
2024-09-29,B0BSLWJKSX,2024-09-29,,38,0,0,0,0,,,"NapQueen Alpha Bed Frame, Twin",Alpha,Bed Frame,Twin,14 Inch,SD,,
2024-09-29,B0C9JLKFPZ,2024-09-29,,80,0,0,0,0,,,"NapQueen Anula Green Tea 8'', Queen",Anula,Mattress,Queen,8 Inch,SD,,
2024-10-07,B09MR4D874,2024-10-07,,202,0,1,0,0,,,"NapQueen 10"" Bamboo Charcoal Mattress, King",Bamboo Charcoal Mattress,Mattress,King,10 Inch,SD,,
2024-10-09,B0B31VTH56,2024-10-09,,130,0,0,0,0,,,"NapQueen 6"" Bamboo Charcoal Mattress, Twin-XL",Bamboo Charcoal Mattress,Mattress,Twin XL,6 Inch,SD,,
2024-09-09,B0C9JLKFPZ,2024-09-09,,47,0,0,0,0,,,"NapQueen Anula Green Tea 8'', Queen",Anula,Mattress,Queen,8 Inch,SD,,
2024-09-19,B0BSLWJKSX,2024-09-19,,31,0,0,0,0,,,"NapQueen Alpha Bed Frame, Twin",Alpha,Bed Frame,Twin,14 Inch,SD,,
2024-09-25,B0BGDXV7FD,2024-09-25,,387,0,1,0,0,,,"NapQueen 8"" Maxima Hybrid Mattress, Queen, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Queen,8 Inch,SD,,
2024-09-17,B0BRDCJWJC,2024-09-17,,160,0,1,0,0,,,"NapQueen 10"" Maxima Hybrid Mattress, Queen, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Queen,10 Inch,SD,,
2024-10-02,B0BSLVXHYJ,2024-10-02,,14,0,0,0,0,,,"NapQueen Alpha Bed Frame, Queen",Alpha,Bed Frame,Queen,14 Inch,SD,,
2024-09-11,B0BSLWJKSX,2024-09-11,,27,0,0,0,0,,,"NapQueen Alpha Bed Frame, Twin",Alpha,Bed Frame,Twin,14 Inch,SD,,
2024-09-23,B0BRDCJWJC,2024-09-23,,225,0,1,0,0,,,"NapQueen 10"" Maxima Hybrid Mattress, Queen, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Queen,10 Inch,SD,,
2024-09-24,B0BGDXM13S,2024-09-24,,171,0,1,0,0,,,"NapQueen 8"" Maxima Hybrid Mattress, King, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,King,8 Inch,SD,,
2024-10-05,B0CY5QQ49F,2024-10-05,,374,0,1,0,0,,,NapQueen 14'' Isabella Hybrid Pillow Top King Mattress,Isabella Pillow Top,Mattress,King,14 Inch,SD,,
2024-09-24,B0CY5QQ49F,2024-09-24,,410,0,2,0,0,,,NapQueen 14'' Isabella Hybrid Pillow Top King Mattress,Isabella Pillow Top,Mattress,King,14 Inch,SD,,
2024-09-22,B0BRDCJWJC,2024-09-22,,94,0,0,0,0,,,"NapQueen 10"" Maxima Hybrid Mattress, Queen, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Queen,10 Inch,SD,,
2024-09-12,B0BGDXV7FD,2024-09-12,,392,0,2,0,0,,,"NapQueen 8"" Maxima Hybrid Mattress, Queen, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Queen,8 Inch,SD,,
2024-09-24,B0B31VTH56,2024-09-24,,147,0,1,0,0,,,"NapQueen 6"" Bamboo Charcoal Mattress, Twin-XL",Bamboo Charcoal Mattress,Mattress,Twin XL,6 Inch,SD,,
2024-09-21,B0CY5LR4VX,2024-09-21,,135,0,1,0,0,,,NapQueen 14'' Isabella Hybrid Pillow Top Full Mattress,Isabella Pillow Top,Mattress,Full,14 Inch,SD,,
2024-10-09,B0BRCYK4JK,2024-10-09,,548,0,2,0,0,,,"NapQueen Anula Green Tea 12'', Full",Anula,Mattress,Full,12 Inch,SD,,
2024-10-04,B0BSLWJKSX,2024-10-04,,38,0,0,0,0,,,"NapQueen Alpha Bed Frame, Twin",Alpha,Bed Frame,Twin,14 Inch,SD,,
2024-10-09,B0CY5QQ49F,2024-10-09,,254,0,1,0,0,,,NapQueen 14'' Isabella Hybrid Pillow Top King Mattress,Isabella Pillow Top,Mattress,King,14 Inch,SD,,
2024-09-12,B09MR2FY5D,2024-09-12,,687,0,2,0,0,,,"NapQueen 10"" Bamboo Charcoal Mattress, Queen",Bamboo Charcoal Mattress,Mattress,Queen,10 Inch,SD,,
2024-09-11,B09MR4Z3H8,2024-09-11,,898,0,3,0,0,,,"NapQueen 10"" Bamboo Charcoal Mattress, Full",Bamboo Charcoal Mattress,Mattress,Full,10 Inch,SD,,
2024-09-09,B0BGDXM13S,2024-09-09,,18,0,0,0,0,,,"NapQueen 8"" Maxima Hybrid Mattress, King, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,King,8 Inch,SD,,
2024-10-04,B0CY5QQ49F,2024-10-04,,413,0,1,0,0,,,NapQueen 14'' Isabella Hybrid Pillow Top King Mattress,Isabella Pillow Top,Mattress,King,14 Inch,SD,,
2024-09-27,B0CY5LR4VX,2024-09-27,,29,0,0,0,0,,,NapQueen 14'' Isabella Hybrid Pillow Top Full Mattress,Isabella Pillow Top,Mattress,Full,14 Inch,SD,,
2024-09-16,B0CY5LR4VX,2024-09-16,,64,0,0,0,0,,,NapQueen 14'' Isabella Hybrid Pillow Top Full Mattress,Isabella Pillow Top,Mattress,Full,14 Inch,SD,,
2024-09-25,B0BSLWJKSX,2024-09-25,,83,0,0,0,0,,,"NapQueen Alpha Bed Frame, Twin",Alpha,Bed Frame,Twin,14 Inch,SD,,
2024-10-03,B0BSLVXHYJ,2024-10-03,,42,0,0,0,0,,,"NapQueen Alpha Bed Frame, Queen",Alpha,Bed Frame,Queen,14 Inch,SD,,
2024-10-07,B0BSLWJKSX,2024-10-07,,31,0,0,0,0,,,"NapQueen Alpha Bed Frame, Twin",Alpha,Bed Frame,Twin,14 Inch,SD,,
2024-09-26,B0CY5LR4VX,2024-09-26,,32,0,0,0,0,,,NapQueen 14'' Isabella Hybrid Pillow Top Full Mattress,Isabella Pillow Top,Mattress,Full,14 Inch,SD,,
2024-09-22,B0BRCYJ33N,2024-09-22,,323,0,1,0,0,,,"NapQueen Anula Green Tea 10'', Twin-XL",Anula,Mattress,Twin XL,10 Inch,SD,,
2024-09-26,B0C9JLKFPZ,2024-09-26,,38,0,0,0,0,,,"NapQueen Anula Green Tea 8'', Queen",Anula,Mattress,Queen,8 Inch,SD,,
2024-09-23,B0C9JLKFPZ,2024-09-23,,44,0,0,0,0,,,"NapQueen Anula Green Tea 8'', Queen",Anula,Mattress,Queen,8 Inch,SD,,
2024-09-18,B0BRDCJWJC,2024-09-18,,124,0,0,0,0,,,"NapQueen 10"" Maxima Hybrid Mattress, Queen, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Queen,10 Inch,SD,,
2024-10-01,B0CY5LR4VX,2024-10-01,,69,0,0,0,0,,,NapQueen 14'' Isabella Hybrid Pillow Top Full Mattress,Isabella Pillow Top,Mattress,Full,14 Inch,SD,,
2024-10-08,B0BGDXM13S,2024-10-08,,48,0,0,0,0,,,"NapQueen 8"" Maxima Hybrid Mattress, King, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,King,8 Inch,SD,,
2024-09-14,B0BRDCJWJC,2024-09-14,,128,0,0,0,0,,,"NapQueen 10"" Maxima Hybrid Mattress, Queen, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Queen,10 Inch,SD,,
2024-09-09,B09MR3RSW8,2024-09-09,,382,0,1,0,0,,,"NapQueen 8"" Bamboo Charcoal Mattress, Twin XL",Bamboo Charcoal Mattress,Mattress,Twin XL,8 Inch,SD,,
2024-10-09,B0BRDCJWJC,2024-10-09,,187,0,1,0,0,,,"NapQueen 10"" Maxima Hybrid Mattress, Queen, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Queen,10 Inch,SD,,
2024-09-23,B0CY5LR4VX,2024-09-23,,102,0,0,0,0,,,NapQueen 14'' Isabella Hybrid Pillow Top Full Mattress,Isabella Pillow Top,Mattress,Full,14 Inch,SD,,
2024-09-09,B0CY5QQ49F,2024-09-09,,202,0,1,0,0,,,NapQueen 14'' Isabella Hybrid Pillow Top King Mattress,Isabella Pillow Top,Mattress,King,14 Inch,SD,,
2024-09-12,B0BRCYJ33N,2024-09-12,,187,0,1,0,0,,,"NapQueen Anula Green Tea 10'', Twin-XL",Anula,Mattress,Twin XL,10 Inch,SD,,
2024-10-05,B0CY5LR4VX,2024-10-05,,113,0,0,0,0,,,NapQueen 14'' Isabella Hybrid Pillow Top Full Mattress,Isabella Pillow Top,Mattress,Full,14 Inch,SD,,
2024-09-15,B0CY5QQ49F,2024-09-15,,277,0,1,0,0,,,NapQueen 14'' Isabella Hybrid Pillow Top King Mattress,Isabella Pillow Top,Mattress,King,14 Inch,SD,,
2024-09-22,B0BRCXDHBX,2024-09-22,,391,0,1,0,0,,,"NapQueen Anula Green Tea 12'', Twin",Anula,Mattress,Twin,12 Inch,SD,,
2024-09-15,B0BGDZLDX2,2024-09-15,,533,0,2,0,0,,,"NapQueen 8"" Maxima Hybrid Mattress, Twin-XL, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Twin XL,8 Inch,SD,,
2024-09-12,B0CY5QQ49F,2024-09-12,,427,0,1,0,0,,,NapQueen 14'' Isabella Hybrid Pillow Top King Mattress,Isabella Pillow Top,Mattress,King,14 Inch,SD,,
2024-09-10,B0C9JLKFPZ,2024-09-10,,41,0,0,0,0,,,"NapQueen Anula Green Tea 8'', Queen",Anula,Mattress,Queen,8 Inch,SD,,
2024-09-16,B0CY5QQ49F,2024-09-16,,346,0,1,0,0,,,NapQueen 14'' Isabella Hybrid Pillow Top King Mattress,Isabella Pillow Top,Mattress,King,14 Inch,SD,,
2024-09-13,B09KSYL73R,2024-09-13,,90,0,0,0,0,,,"NapQueen Elsa 8"" Innerspring Mattress, Twin XL",Innerspring,Mattress,Twin XL,8 Inch,SD,,
2024-09-09,B0BRDCBGFD,2024-09-09,,183,0,1,0,0,,,"NapQueen 10"" Maxima Hybrid Mattress, Twin, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Twin,10 Inch,SD,,
2024-09-20,B0CY5QQ49F,2024-09-20,,413,0,1,0,0,,,NapQueen 14'' Isabella Hybrid Pillow Top King Mattress,Isabella Pillow Top,Mattress,King,14 Inch,SD,,
2024-09-22,B0CY5LR4VX,2024-09-22,,30,0,0,0,0,,,NapQueen 14'' Isabella Hybrid Pillow Top Full Mattress,Isabella Pillow Top,Mattress,Full,14 Inch,SD,,
2024-09-10,B0CY5QQ49F,2024-09-10,,353,0,1,0,0,,,NapQueen 14'' Isabella Hybrid Pillow Top King Mattress,Isabella Pillow Top,Mattress,King,14 Inch,SD,,
2024-09-27,B09KTFXX6L,2024-09-27,,322,0,1,0,0,,,"NapQueen Elsa 6"" Innerspring Mattress, Queen",Innerspring,Mattress,Queen,6 Inch,SD,,
2024-09-09,B0BRDCJWJC,2024-09-09,,84,0,0,0,0,,,"NapQueen 10"" Maxima Hybrid Mattress, Queen, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Queen,10 Inch,SD,,
2024-09-18,B0C9JLKFPZ,2024-09-18,,229,0,1,0,0,,,"NapQueen Anula Green Tea 8'', Queen",Anula,Mattress,Queen,8 Inch,SD,,
2024-10-07,B09X1GMWY6,2024-10-07,,166,0,1,0,0,,,"NapQueen Elizabeth 14"" Gel Memory Foam Mattress, Twin XL",Elizabeth,Mattress,Twin XL,14 Inch,SD,,
2024-09-27,B0BRCXXBG2,2024-09-27,,132,0,0,0,0,,,"NapQueen Anula Green Tea 6'', Full",Anula,Mattress,Full,6 Inch,SD,,
2024-10-04,B0CY5KFQBD,2024-10-04,,125,0,0,0,0,,,NapQueen 14'' Isabella Hybrid Pillow Top Queen Mattress,Isabella Pillow Top,Mattress,Queen,14 Inch,SD,,
2024-09-18,B0BGDXV7FD,2024-09-18,,239,0,1,0,0,,,"NapQueen 8"" Maxima Hybrid Mattress, Queen, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Queen,8 Inch,SD,,
2024-09-09,B0B31S8KPF,2024-09-09,,260,0,1,0,0,,,"NapQueen 14"" Bamboo Charcoal Mattress, King",Bamboo Charcoal Mattress,Mattress,King,14 Inch,SD,,
2024-09-15,B0BRDCJWJC,2024-09-15,,101,0,0,0,0,,,"NapQueen 10"" Maxima Hybrid Mattress, Queen, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Queen,10 Inch,SD,,
2024-09-21,B0B31Y1FDZ,2024-09-21,,398,0,1,0,0,,,"NapQueen 6"" Bamboo Charcoal Mattress, Twin",Bamboo Charcoal Mattress,Mattress,Twin,6 Inch,SD,,
2024-09-24,B09MR4G722,2024-09-24,,279,0,1,0,0,,,"NapQueen 12"" Bamboo Charcoal Mattress, Twin",Bamboo Charcoal Mattress,Mattress,Twin,12 Inch,SD,,
2024-09-11,B0BGDXV7FD,2024-09-11,,522,0,2,0,0,,,"NapQueen 8"" Maxima Hybrid Mattress, Queen, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Queen,8 Inch,SD,,
2024-10-08,B0CY5LR4VX,2024-10-08,,105,0,0,0,0,,,NapQueen 14'' Isabella Hybrid Pillow Top Full Mattress,Isabella Pillow Top,Mattress,Full,14 Inch,SD,,
2024-09-24,B0BRCYK4JK,2024-09-24,,289,0,1,0,0,,,"NapQueen Anula Green Tea 12'', Full",Anula,Mattress,Full,12 Inch,SD,,
2024-09-25,B0BGDXM13S,2024-09-25,,15,0,0,0,0,,,"NapQueen 8"" Maxima Hybrid Mattress, King, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,King,8 Inch,SD,,
2024-10-07,B0BRCYK4JK,2024-10-07,,485,0,2,0,0,,,"NapQueen Anula Green Tea 12'', Full",Anula,Mattress,Full,12 Inch,SD,,
2024-10-08,B0BSLVXHYJ,2024-10-08,,42,0,0,0,0,,,"NapQueen Alpha Bed Frame, Queen",Alpha,Bed Frame,Queen,14 Inch,SD,,
2024-09-21,B0BRCW79VK,2024-09-21,,389,0,1,0,0,,,"NapQueen Anula Green Tea 6'', Queen",Anula,Mattress,Queen,6 Inch,SD,,
2024-09-10,B09MR4D874,2024-09-10,,94,0,0,0,0,,,"NapQueen 10"" Bamboo Charcoal Mattress, King",Bamboo Charcoal Mattress,Mattress,King,10 Inch,SD,,
2024-09-26,B09KSYL73R,2024-09-26,,25,0,0,0,0,,,"NapQueen Elsa 8"" Innerspring Mattress, Twin XL",Innerspring,Mattress,Twin XL,8 Inch,SD,,
2024-10-02,B0BSLWJKSX,2024-10-02,,21,0,0,0,0,,,"NapQueen Alpha Bed Frame, Twin",Alpha,Bed Frame,Twin,14 Inch,SD,,
2024-09-17,B09KSYL73R,2024-09-17,,144,0,0,0,0,,,"NapQueen Elsa 8"" Innerspring Mattress, Twin XL",Innerspring,Mattress,Twin XL,8 Inch,SD,,
2024-10-09,B0CY5LR4VX,2024-10-09,,73,0,0,0,0,,,NapQueen 14'' Isabella Hybrid Pillow Top Full Mattress,Isabella Pillow Top,Mattress,Full,14 Inch,SD,,
2024-09-17,B0CY5LR4VX,2024-09-17,,69,0,0,0,0,,,NapQueen 14'' Isabella Hybrid Pillow Top Full Mattress,Isabella Pillow Top,Mattress,Full,14 Inch,SD,,
2024-09-20,B0CY5LR4VX,2024-09-20,,71,0,0,0,0,,,NapQueen 14'' Isabella Hybrid Pillow Top Full Mattress,Isabella Pillow Top,Mattress,Full,14 Inch,SD,,
2024-09-17,B0B31VTH56,2024-09-17,,176,0,1,0,0,,,"NapQueen 6"" Bamboo Charcoal Mattress, Twin-XL",Bamboo Charcoal Mattress,Mattress,Twin XL,6 Inch,SD,,
2024-09-28,B0CY5LR4VX,2024-09-28,,91,0,0,0,0,,,NapQueen 14'' Isabella Hybrid Pillow Top Full Mattress,Isabella Pillow Top,Mattress,Full,14 Inch,SD,,
2024-09-11,B0C9JLKFPZ,2024-09-11,,342,0,2,0,0,,,"NapQueen Anula Green Tea 8'', Queen",Anula,Mattress,Queen,8 Inch,SD,,
2024-09-28,B0BSLWJKSX,2024-09-28,,66,0,0,0,0,,,"NapQueen Alpha Bed Frame, Twin",Alpha,Bed Frame,Twin,14 Inch,SD,,
2024-10-05,B0CY5KFQBD,2024-10-05,,125,0,0,0,0,,,NapQueen 14'' Isabella Hybrid Pillow Top Queen Mattress,Isabella Pillow Top,Mattress,Queen,14 Inch,SD,,
2024-09-11,B0CY5LR4VX,2024-09-11,,111,0,0,0,0,,,NapQueen 14'' Isabella Hybrid Pillow Top Full Mattress,Isabella Pillow Top,Mattress,Full,14 Inch,SD,,
2024-09-26,B0BSLWJKSX,2024-09-26,,38,0,0,0,0,,,"NapQueen Alpha Bed Frame, Twin",Alpha,Bed Frame,Twin,14 Inch,SD,,
2024-09-20,B0BGDXV7FD,2024-09-20,,312,0,1,0,0,,,"NapQueen 8"" Maxima Hybrid Mattress, Queen, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Queen,8 Inch,SD,,
2024-09-25,B0BRCYJ4SR,2024-09-25,,247,0,1,0,0,,,"NapQueen Anula Green Tea 6'', Twin-XL",Anula,Mattress,Twin XL,6 Inch,SD,,
2024-10-09,B0BGDXM13S,2024-10-09,,73,0,0,0,0,,,"NapQueen 8"" Maxima Hybrid Mattress, King, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,King,8 Inch,SD,,
2024-10-04,B09KSYL73R,2024-10-04,,266,0,1,0,0,,,"NapQueen Elsa 8"" Innerspring Mattress, Twin XL",Innerspring,Mattress,Twin XL,8 Inch,SD,,
