"sellerId","asin","startDate","endDate","searchQuery","searchQueryScore","searchQueryVolume","totalQueryImpressionCount","asinImpressionCount","asinImpressionShare","totalClickCount","totalClickRate","asinClickCount","asinClickShare","totalMedianClickPriceAmount","totalMedianClickPriceCurrencyCode","asinMedianClickPriceAmount","asinMedianClickPriceCurrencyCode","totalSameDayShippingClickCount","totalOneDayShippingClickCount","totalTwoDayShippingClickCount","totalCartAddCount","totalCartAddRate","asinCartAddCount","asinCartAddShare","totalMedianCartAddPriceAmount","totalMedianCartAddPriceCurrencyCode","asinMedianCartAddPriceAmount","asinMedianCartAddPriceCurrencyCode","totalSameDayShippingCartAddCount","totalOneDayShippingCartAddCount","totalTwoDayShippingCartAddCount","totalPurchaseCount","totalPurchaseRate","asinPurchaseCount","asinPurchaseShare","totalMedianPurchasePriceAmount","totalMedianPurchasePriceCurrencyCode","asinMedianPurchasePriceAmount","asinMedianPurchasePriceCurrencyCode","totalSameDayShippingPurchaseCount","totalOneDayShippingPurchaseCount","totalTwoDayShippingPurchaseCount","partner_id"
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-16,2025-03-22,decaf kcups,8,526,15070,19,0.13,231,43.92,1,0.43,26.92,USD,28.99,USD,47,115,33,111,21.1,1,0.9,21.99,USD,28.99,USD,21,57,16,76,14.45,1,1.32,22.79,USD,28.99,USD,16,39,9,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-16,2025-03-22,gorilla decaf organic coffee k cups,43,66,1946,78,4.01,38,57.58,0,0.0,24.99,USD,,,6,17,11,28,42.42,0,0.0,22.99,USD,,,5,10,10,20,30.3,0,0.0,24.99,USD,,,4,7,8,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-16,2025-03-22,decaf french roast k cup compostable,72,6,120,5,4.17,3,50.0,1,33.33,35.94,USD,28.99,USD,0,0,0,0,0.0,0,,,,,,0,0,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-16,2025-03-22,ebt/snap decaf medium dark coffee pods 100ct.,91,7,179,1,0.56,6,85.71,1,16.67,34.48,USD,24.99,USD,0,2,0,2,28.57,0,0.0,34.48,USD,,,0,1,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-16,2025-03-22,ekocups decaf,16,12,237,13,5.49,5,41.67,2,40.0,28.99,USD,24.99,USD,0,1,2,3,25.0,1,33.33,29.92,USD,24.99,USD,0,0,2,2,16.67,0,0.0,29.92,USD,,,0,0,2,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-16,2025-03-22,organic decaf pod,22,8,400,11,2.75,8,100.0,1,12.5,18.0,USD,27.99,USD,1,5,1,4,50.0,1,25.0,21.99,USD,27.99,USD,1,2,0,3,37.5,0,0.0,21.99,USD,,,1,2,0,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-16,2025-03-22,organic decaf coffee,39,2199,57385,23,0.04,1059,48.16,2,0.19,13.99,USD,27.99,USD,164,476,166,485,22.06,0,0.0,12.49,USD,,,82,215,77,232,10.55,0,0.0,12.49,USD,,,46,94,30,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-16,2025-03-22,nespresso vertuo coffee decaf,93,3,180,1,0.56,3,100.0,1,33.33,39.0,USD,27.99,USD,0,2,0,1,33.33,0,0.0,40.5,USD,,,0,1,0,1,33.33,0,0.0,40.5,USD,,,0,1,0,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-16,2025-03-22,tullys roast decaf,79,3,63,3,4.76,2,66.67,1,50.0,11.99,USD,28.99,USD,0,1,0,0,0.0,0,,,,,,0,0,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-16,2025-03-22,fair trade organic french roast decaf coffee pods,17,5,100,10,10.0,3,60.0,2,66.67,28.99,USD,28.99,USD,1,0,0,2,40.0,1,50.0,17.45,USD,28.99,USD,1,0,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-16,2025-03-22,k cups organic decaf,11,7,133,4,3.01,3,42.86,1,33.33,14.19,USD,25.99,USD,0,0,1,2,28.57,1,50.0,11.48,USD,25.99,USD,0,0,0,1,14.29,1,100.0,27.99,USD,27.99,USD,0,0,0,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-16,2025-03-22,decaf k cups organic and swiss water process,10,6,108,4,3.7,5,83.33,1,20.0,22.98,USD,27.99,USD,0,4,0,1,16.67,1,100.0,27.99,USD,27.99,USD,0,0,0,1,16.67,1,100.0,27.99,USD,27.99,USD,0,0,0,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-16,2025-03-22,organic kcup coffee pods decaf,58,8,160,14,8.75,6,75.0,1,16.67,14.49,USD,28.99,USD,0,0,0,1,12.5,0,0.0,14.19,USD,,,0,0,0,1,12.5,0,0.0,14.19,USD,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-16,2025-03-22,decaf coffee pods,54,5456,152638,52,0.03,2203,40.38,0,0.0,22.79,USD,,,473,922,378,1207,22.12,0,0.0,22.79,USD,,,279,527,194,676,12.39,0,0.0,26.17,USD,,,169,313,100,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-16,2025-03-22,organic thi keurig pods,34,1,49,1,2.04,2,200.0,1,50.0,26.99,USD,27.99,USD,0,1,0,2,200.0,1,50.0,26.99,USD,27.99,USD,0,1,0,1,100.0,0,0.0,26.99,USD,,,0,1,0,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-16,2025-03-22,crazy cups decaf french roast organic coffee pods,5,5,300,10,3.33,2,40.0,2,100.0,28.99,USD,28.99,USD,0,0,0,1,20.0,1,100.0,28.99,USD,28.99,USD,0,0,0,1,20.0,1,100.0,28.99,USD,28.99,USD,0,0,0,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-16,2025-03-22,keurig decaf pods,84,40,1008,2,0.2,17,42.5,1,5.88,27.96,USD,28.99,USD,3,10,0,7,17.5,0,0.0,28.5,USD,,,1,4,0,5,12.5,0,0.0,27.96,USD,,,1,2,0,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-16,2025-03-22,keurig organic decaf dark roast,75,3,57,3,5.26,4,133.33,1,25.0,14.99,USD,28.99,USD,1,0,0,0,0.0,0,,,,,,0,0,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-16,2025-03-22,swiss water decaf french roast k cups,87,2,40,2,5.0,1,50.0,1,100.0,27.99,USD,27.99,USD,0,0,0,0,0.0,0,,,,,,0,0,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-16,2025-03-22,organic decafe coffee pods,76,3,57,3,5.26,2,66.67,1,50.0,24.99,USD,28.99,USD,0,1,0,0,0.0,0,,,,,,0,0,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-16,2025-03-22,organic decaf espresso kcups￼,28,5,100,5,5.0,3,60.0,1,33.33,27.99,USD,27.99,USD,1,1,0,1,20.0,1,100.0,27.99,USD,27.99,USD,0,0,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-16,2025-03-22,organic coffee decaf pods,31,7,179,3,1.68,5,71.43,1,20.0,22.99,USD,28.99,USD,0,0,4,1,14.29,1,100.0,28.99,USD,28.99,USD,0,0,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-16,2025-03-22,dark roast decaf coffee pods,95,95,2429,37,1.52,41,43.16,0,0.0,31.37,USD,,,9,16,2,15,15.79,0,0.0,26.99,USD,,,3,6,1,10,10.53,0,0.0,39.99,USD,,,1,4,1,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-16,2025-03-22,decaf coffee pods for keurig coffee maker,64,902,28565,46,0.16,367,40.69,0,0.0,27.96,USD,,,63,155,66,202,22.39,0,0.0,26.99,USD,,,41,81,42,125,13.86,0,0.0,26.99,USD,,,24,56,23,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-16,2025-03-22,french roast decaf coffee k cups,46,41,1106,33,2.98,29,70.73,1,3.45,33.07,USD,28.99,USD,4,7,11,6,14.63,0,0.0,39.99,USD,,,2,2,0,3,7.32,0,0.0,49.99,USD,,,1,0,0,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-16,2025-03-22,organic k cups decaf,77,4,115,3,2.61,2,50.0,1,50.0,28.99,USD,28.99,USD,0,0,0,0,0.0,0,,,,,,0,0,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-16,2025-03-22,crazy cups decaf,69,267,7384,43,0.58,143,53.56,0,0.0,16.25,USD,,,11,90,30,51,19.1,0,0.0,16.25,USD,,,5,33,8,27,10.11,0,0.0,16.25,USD,,,1,15,7,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-16,2025-03-22,decaf organic coffee k cups,7,47,1350,38,2.81,42,89.36,1,2.38,21.0,USD,27.99,USD,2,24,6,16,34.04,1,6.25,18.45,USD,27.99,USD,2,10,0,10,21.28,1,10.0,24.99,USD,27.99,USD,1,7,0,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-16,2025-03-22,keurig decaf coffee pods,20,714,21017,15,0.07,357,50.0,1,0.28,26.17,USD,24.99,USD,86,170,46,208,29.13,1,0.48,26.41,USD,24.99,USD,51,101,28,134,18.77,0,0.0,26.99,USD,,,29,69,23,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-16,2025-03-22,decaf french roast coffee k cups,52,22,599,17,2.84,16,72.73,1,6.25,19.49,USD,28.99,USD,10,4,0,2,9.09,0,0.0,15.66,USD,,,0,1,0,1,4.55,0,0.0,18.81,USD,,,0,1,0,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-16,2025-03-22,organic decaf coffee pods,14,199,5517,162,2.94,112,56.28,5,4.46,18.45,USD,27.99,USD,7,28,25,62,31.16,1,1.61,14.19,USD,28.99,USD,4,17,13,25,12.56,0,0.0,14.19,USD,,,4,9,3,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-16,2025-03-22,decaf french roast k-cups,67,106,2719,45,1.66,38,35.85,0,0.0,21.99,USD,,,6,17,7,26,24.53,0,0.0,18.81,USD,,,4,12,6,15,14.15,0,0.0,18.87,USD,,,2,8,4,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-16,2025-03-22,decaf coffee k cups dark roast,41,406,11731,89,0.76,192,47.29,0,0.0,26.84,USD,,,45,79,35,95,23.4,0,0.0,20.49,USD,,,20,38,14,51,12.56,0,0.0,21.99,USD,,,10,20,7,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-16,2025-03-22,decaf k cups organic,25,13,300,9,3.0,9,69.23,1,11.11,16.99,USD,27.99,USD,1,1,0,4,30.77,1,25.0,7.29,USD,27.99,USD,0,0,0,1,7.69,0,0.0,13.99,USD,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-16,2025-03-22,swiss water decaf,70,148,4652,43,0.92,70,47.3,0,0.0,16.69,USD,,,10,32,13,26,17.57,0,0.0,14.19,USD,,,7,8,8,13,8.78,0,0.0,14.19,USD,,,5,3,3,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-16,2025-03-22,decaf coffe pods organic swiss waterprocess,12,1,27,1,3.7,1,100.0,1,100.0,27.99,USD,27.99,USD,0,0,0,1,100.0,1,100.0,27.99,USD,27.99,USD,0,0,0,1,100.0,1,100.0,28.99,USD,28.99,USD,0,0,0,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-16,2025-03-22,decaf coffee k cups,1,27320,725283,693,0.1,12004,43.94,7,0.06,23.98,USD,28.99,USD,2608,5527,1880,6751,24.71,4,0.06,25.99,USD,27.99,USD,1617,3102,1011,4153,15.2,2,0.05,26.99,USD,27.99,USD,1085,1961,565,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-16,2025-03-22,coffee pods organic decaf french roast,19,2,52,4,7.69,2,100.0,2,100.0,27.99,USD,27.99,USD,0,0,0,1,50.0,1,100.0,27.99,USD,27.99,USD,0,0,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-16,2025-03-22,organic decaf pods,44,42,1327,38,2.86,23,54.76,1,4.35,14.19,USD,28.99,USD,3,14,4,9,21.43,0,0.0,14.19,USD,,,2,3,4,4,9.52,0,0.0,14.19,USD,,,1,1,2,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-16,2025-03-22,swiss water decaf k cups,15,226,6201,134,2.16,110,48.67,1,0.91,24.99,USD,28.99,USD,20,47,27,50,22.12,1,2.0,21.99,USD,28.99,USD,11,17,14,18,7.96,0,0.0,18.99,USD,,,4,8,5,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-16,2025-03-22,gorilla decaf,26,36,1104,9,0.82,22,61.11,1,4.55,22.99,USD,27.99,USD,3,13,4,16,44.44,1,6.25,22.99,USD,27.99,USD,2,10,3,8,22.22,0,0.0,22.99,USD,,,2,4,2,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-16,2025-03-22,decaf k cups swiss water process,27,11,441,8,1.81,6,54.55,1,16.67,24.99,USD,27.99,USD,1,2,1,2,18.18,1,50.0,24.99,USD,27.99,USD,0,1,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-16,2025-03-22,swiss water decaf espresso pods lor,32,3,60,2,3.33,3,100.0,1,33.33,14.45,USD,25.99,USD,0,2,0,2,66.67,1,50.0,13.49,USD,25.99,USD,0,1,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-16,2025-03-22,dark decaf coffee k cups,56,61,1682,14,0.83,81,132.79,1,1.23,22.9,USD,28.99,USD,4,44,16,17,27.87,0,0.0,21.0,USD,,,2,5,3,9,14.75,0,0.0,13.99,USD,,,1,3,2,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-16,2025-03-22,ekocups decaf coffee k cups,55,11,386,15,3.89,8,72.73,1,12.5,24.99,USD,25.99,USD,0,1,0,2,18.18,0,0.0,24.99,USD,,,0,1,0,1,9.09,0,0.0,29.92,USD,,,0,1,0,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-16,2025-03-22,organic decaf coffee water process,42,13,710,9,1.27,110,846.15,2,1.82,22.99,USD,28.99,USD,65,17,13,1,7.69,0,0.0,11.99,USD,,,0,1,0,1,7.69,0,0.0,11.99,USD,,,0,1,0,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-16,2025-03-22,swiss water decaf dark roast k cups,86,1,21,2,9.52,1,100.0,1,100.0,28.99,USD,28.99,USD,0,0,0,0,0.0,0,,,,,,0,0,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-16,2025-03-22,decaf french roast pods,53,16,640,16,2.5,5,31.25,1,20.0,29.85,USD,27.99,USD,0,2,0,3,18.75,0,0.0,31.85,USD,,,0,2,0,3,18.75,0,0.0,31.85,USD,,,0,2,0,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-16,2025-03-22,keurig coffee pods decaffeinated,61,209,6494,10,0.15,109,52.15,1,0.92,27.96,USD,27.99,USD,22,50,16,61,29.19,0,0.0,27.96,USD,,,15,29,10,42,20.1,0,0.0,30.81,USD,,,10,22,8,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-16,2025-03-22,organic dark roast decaf coffee k cups,3,19,668,19,2.84,7,36.84,3,42.86,28.99,USD,28.99,USD,0,2,0,3,15.79,2,66.67,28.99,USD,28.99,USD,0,1,0,1,5.26,1,100.0,28.99,USD,28.99,USD,0,0,0,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-16,2025-03-22,decaf k cups dark roast decaf,29,6,120,4,3.33,4,66.67,1,25.0,21.99,USD,28.99,USD,0,1,1,2,33.33,1,50.0,20.5,USD,28.99,USD,0,0,1,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-16,2025-03-22,organic decaf coffee k cups swiss water processed,47,36,842,27,3.21,17,47.22,1,5.88,24.99,USD,27.99,USD,3,6,3,6,16.67,0,0.0,24.99,USD,,,1,2,2,4,11.11,0,0.0,23.99,USD,,,1,0,2,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-16,2025-03-22,swiss water decaf coffee,35,1126,29371,206,0.7,536,47.6,0,0.0,15.99,USD,,,92,283,77,194,17.23,0,0.0,14.19,USD,,,33,107,33,100,8.88,0,0.0,12.0,USD,,,19,60,13,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-16,2025-03-22,decaf dark roast coffee k cups,38,401,10923,100,0.92,204,50.87,1,0.49,22.98,USD,28.99,USD,23,100,24,95,23.69,0,0.0,22.79,USD,,,9,40,10,46,11.47,0,0.0,22.9,USD,,,5,16,7,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-16,2025-03-22,organic decaf coffee k cups,2,535,14587,491,3.37,362,67.66,6,1.66,18.45,USD,28.99,USD,43,101,82,161,30.09,2,1.24,16.95,USD,25.99,USD,23,50,27,74,13.83,1,1.35,14.19,USD,28.99,USD,9,29,12,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-16,2025-03-22,swiss water decaf coffee kcups,49,23,479,18,3.76,15,65.22,1,6.67,31.85,USD,28.99,USD,2,11,1,3,13.04,0,0.0,18.97,USD,,,0,2,1,1,4.35,0,0.0,31.85,USD,,,0,1,0,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-16,2025-03-22,chemical free decaf coffee k cups,63,11,347,9,2.59,10,90.91,1,10.0,24.99,USD,28.99,USD,0,6,3,5,45.45,0,0.0,31.85,USD,,,0,4,1,1,9.09,0,0.0,26.17,USD,,,0,1,0,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-16,2025-03-22,swiss water decaf k cups dark roast,13,1,20,1,5.0,1,100.0,1,100.0,28.99,USD,28.99,USD,0,0,0,1,100.0,1,100.0,28.99,USD,28.99,USD,0,0,0,1,100.0,1,100.0,28.99,USD,28.99,USD,0,0,0,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-16,2025-03-22,usda organic decaf coffee pods￼,59,7,140,14,10.0,6,85.71,1,16.67,24.99,USD,28.99,USD,0,0,2,1,14.29,0,0.0,14.19,USD,,,0,0,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-16,2025-03-22,green mountain decaf coffee k cups,68,1245,36398,7,0.02,578,46.43,1,0.17,35.61,USD,27.99,USD,77,189,84,378,30.36,0,0.0,35.61,USD,,,56,123,52,260,20.88,0,0.0,37.47,USD,,,44,83,31,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-16,2025-03-22,decaf organic coffee pods,73,66,2118,41,1.94,22,33.33,0,0.0,17.45,USD,,,1,13,1,7,10.61,0,0.0,14.19,USD,,,1,3,0,4,6.06,0,0.0,14.19,USD,,,0,2,0,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-16,2025-03-22,decaf frenchbroadt k cups,30,2,40,3,7.5,7,350.0,1,14.29,29.85,USD,28.99,USD,0,0,5,7,350.0,1,14.29,29.85,USD,28.99,USD,0,0,5,2,100.0,0,0.0,18.81,USD,,,0,0,2,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-16,2025-03-22,dark roast swiss water decaf k cup,89,1,60,1,1.67,6,600.0,1,16.67,21.99,USD,28.99,USD,3,2,0,1,100.0,0,0.0,14.19,USD,,,1,0,0,1,100.0,0,0.0,14.19,USD,,,1,0,0,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-16,2025-03-22,organic decaf coffee swiss water process,85,16,376,2,0.53,56,350.0,1,1.79,20.99,USD,28.99,USD,32,16,3,3,18.75,0,0.0,12.99,USD,,,0,2,1,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-16,2025-03-22,swiss water process decaf coffee,37,524,14998,142,0.95,262,50.0,1,0.38,16.6,USD,28.99,USD,56,133,59,100,19.08,0,0.0,16.6,USD,,,21,50,25,52,9.92,0,0.0,16.6,USD,,,13,26,12,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-16,2025-03-22,angelinos coffee k cups decaf,24,297,7466,9,0.12,104,35.02,1,0.96,22.79,USD,25.99,USD,15,47,22,23,7.74,1,4.35,18.45,USD,25.99,USD,8,10,2,9,3.03,0,0.0,19.95,USD,,,3,5,1,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-16,2025-03-22,swiss water decaf coffee pods,40,68,2318,55,2.37,43,63.24,1,2.33,24.99,USD,24.99,USD,2,22,6,18,26.47,0,0.0,18.99,USD,,,2,13,1,6,8.82,0,0.0,14.19,USD,,,1,5,0,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-16,2025-03-22,beaniac decaf organic coffee pods,48,117,2973,59,1.98,75,64.1,0,0.0,14.19,USD,,,13,32,23,52,44.44,0,0.0,14.19,USD,,,9,21,16,40,34.19,0,0.0,14.19,USD,,,8,12,14,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-16,2025-03-22,decaf low acid coffee pods,83,3,63,2,3.17,1,33.33,1,100.0,28.99,USD,28.99,USD,0,0,0,0,0.0,0,,,,,,0,0,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B0DSTF94X7,2025-03-16,2025-03-22,chocolate raspberry flavored ground coffee medium roast,89,10,141,11,7.8,0,0.0,0,,,,,,0,0,0,0,0.0,0,,,,,,0,0,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B07VN7FGZ3,2025-03-16,2025-03-22,decaf ground coffee filter packs,73,2,40,1,2.5,2,100.0,1,50.0,21.99,USD,21.99,USD,0,0,1,0,0.0,0,,,,,,0,0,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B07VN7FGZ3,2025-03-16,2025-03-22,dark roast flavored coffee decaf,63,3,60,3,5.0,3,100.0,1,33.33,8.99,USD,8.99,USD,0,2,1,1,33.33,0,0.0,8.99,USD,,,0,1,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B01MCVUVEX,2025-03-16,2025-03-22,organic k cup decafe,69,1,20,1,5.0,3,300.0,1,33.33,21.59,USD,21.59,USD,2,1,0,2,200.0,0,0.0,14.19,USD,,,2,0,0,1,100.0,0,0.0,21.99,USD,,,1,0,0,
PERFECT_SAMPLERS_SELLER,B01MCVUVEX,2025-03-16,2025-03-22,best swiss water decaf coffee k cups,49,12,254,2,0.79,8,66.67,1,12.5,18.41,USD,18.41,USD,0,0,0,2,16.67,0,0.0,14.19,USD,,,0,0,0,1,8.33,0,0.0,14.19,USD,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B01MCVUVEX,2025-03-16,2025-03-22,decaf french vanilla coffee k cups,26,176,5029,125,2.49,76,43.18,0,0.0,26.99,USD,,,2,39,16,40,22.73,0,0.0,22.9,USD,,,1,16,12,30,17.05,0,0.0,26.99,USD,,,1,13,10,
PERFECT_SAMPLERS_SELLER,B01MCVUVEX,2025-03-16,2025-03-22,all natural flavored coffee k cups decaf,43,4,230,3,1.3,7,175.0,1,14.29,23.63,USD,24.99,USD,0,0,3,0,0.0,0,,,,,,0,0,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B01MCVUVEX,2025-03-16,2025-03-22,water process decaf coffee pods,48,20,459,3,0.65,14,70.0,1,7.14,21.99,USD,24.99,USD,6,6,1,7,35.0,0,0.0,21.99,USD,,,3,3,0,2,10.0,0,0.0,14.19,USD,,,1,1,0,
PERFECT_SAMPLERS_SELLER,B01MCVUVEX,2025-03-16,2025-03-22,beaniac decaf flavor,60,1,33,1,3.03,1,100.0,1,100.0,24.99,USD,24.99,USD,0,0,1,0,0.0,0,,,,,,0,0,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B01MCVUVEX,2025-03-16,2025-03-22,decaf coffee k cups vanilla compostable,4,4,240,4,1.67,6,150.0,1,16.67,24.99,USD,24.99,USD,0,3,0,1,25.0,1,100.0,24.99,USD,24.99,USD,0,1,0,1,25.0,1,100.0,24.99,USD,24.99,USD,0,1,0,
PERFECT_SAMPLERS_SELLER,B01MCVUVEX,2025-03-16,2025-03-22,eko decaf coffee k cups,9,1,20,1,5.0,1,100.0,1,100.0,24.99,USD,24.99,USD,0,0,1,1,100.0,1,100.0,24.99,USD,24.99,USD,0,0,1,1,100.0,1,100.0,24.99,USD,24.99,USD,0,0,1,
PERFECT_SAMPLERS_SELLER,B01MCVUVEX,2025-03-16,2025-03-22,organic decaffeinated coffee k cups,18,11,394,6,1.52,6,54.55,1,16.67,13.49,USD,24.99,USD,0,3,0,4,36.36,1,25.0,13.49,USD,24.99,USD,0,3,0,3,27.27,0,0.0,13.49,USD,,,0,2,0,
PERFECT_SAMPLERS_SELLER,B01MCVUVEX,2025-03-16,2025-03-22,brst french vanilla decaff swiss wayer orocess,7,1,20,1,5.0,1,100.0,1,100.0,18.41,USD,18.41,USD,0,1,0,1,100.0,1,100.0,18.41,USD,18.41,USD,0,1,0,1,100.0,1,100.0,24.99,USD,24.99,USD,0,1,0,
PERFECT_SAMPLERS_SELLER,B07VL5NJXZ,2025-03-16,2025-03-22,coffee variety pack bags,44,10,200,9,4.5,6,60.0,1,16.67,8.99,USD,8.99,USD,3,3,0,0,0.0,0,,,,,,0,0,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B01MCVUVEX,2025-03-16,2025-03-22,decaf flavored coffee eco pods,35,7,147,8,5.44,3,42.86,1,33.33,24.99,USD,24.99,USD,0,2,1,1,14.29,0,0.0,43.95,USD,,,0,0,1,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B01MCVUVEX,2025-03-16,2025-03-22,decaff french vanilla pspsr k cups,38,6,120,6,5.0,4,66.67,1,25.0,22.9,USD,24.99,USD,0,4,0,0,0.0,0,,,,,,0,0,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B01MCVUVEX,2025-03-16,2025-03-22,swiss water decaf coffee pods,39,68,2318,43,1.86,43,63.24,0,0.0,24.99,USD,,,2,22,6,18,26.47,0,0.0,18.99,USD,,,2,13,1,6,8.82,0,0.0,14.19,USD,,,1,5,0,
PERFECT_SAMPLERS_SELLER,B01MCVUVEX,2025-03-16,2025-03-22,decaf coffee k cups flavored,30,389,10104,56,0.55,226,58.1,0,0.0,19.95,USD,,,22,126,42,74,19.02,0,0.0,19.95,USD,,,7,40,14,46,11.83,0,0.0,21.99,USD,,,3,28,10,
PERFECT_SAMPLERS_SELLER,B01MCVUVEX,2025-03-16,2025-03-22,coconut flavored decaf coffee pods,61,13,255,1,0.39,6,46.15,1,16.67,21.9,USD,24.99,USD,1,3,0,2,15.38,0,0.0,12.99,USD,,,0,2,0,0,0.0,0,,,,,,0,0,0,
